"year.s","region","OE_25","PC1r","PC2r","PC3r","year","lwr","fit","upr","lwr.diff","fit.diff","upr.diff","incr","decr","fit.incr","fit.decr","lwr.i","fit.i","upr.i","species"
9.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2011.5,0.189268928527775,0.318170001821349,0.51568849356252,-0.0147833399787994,0.0207214613967555,0.0704650396520511,NA,NA,NA,NA,0.960892460572095,1.61530557766896,2.61807994224096,"Common Kestrel"
9.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2011.75,0.193582577915623,0.323742252352429,0.523045847660784,-0.0151969106868266,0.0204972520320701,0.0708862669210469,NA,NA,NA,NA,0.982792268462251,1.64359513140281,2.65543222260612,"Common Kestrel"
10,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012,0.197694207613269,0.329459145653586,0.530801403170552,-0.0160596378311895,0.0204482610652312,0.0693488548350191,NA,NA,NA,NA,1.00366645001896,1.67261901669506,2.69480611706862,"Common Kestrel"
10.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012.25,0.200835419864306,0.334672287280035,0.539355366195647,-0.017389752620979,0.0201913863723258,0.0676309000330055,NA,NA,NA,NA,1.0196139549399,1.69908542364158,2.73823341727453,"Common Kestrel"
10.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012.5,0.204200564221068,0.339930798523687,0.548773889015532,-0.0188374209240116,0.0198038114726518,0.0666254737583943,NA,NA,NA,NA,1.03669833253057,1.72578216592867,2.78604996929789,"Common Kestrel"
10.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012.75,0.208568071668859,0.34524541656557,0.554905394344915,-0.0202928061151658,0.0195145562335852,0.0668945516591468,NA,NA,NA,NA,1.05887157042397,1.75276375475569,2.81717878314383,"Common Kestrel"
11,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013,0.211583260770327,0.350033908972414,0.559749703849361,-0.022406085084109,0.0191231362334232,0.0664398237650854,NA,NA,NA,NA,1.0741792730529,1.77707427570085,2.84177267985845,"Common Kestrel"
11.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013.25,0.214806852528421,0.354761664500481,0.566439649790607,-0.0251709622140772,0.0186032496718447,0.0644943155495847,NA,NA,NA,NA,1.09054500746271,1.80107644382049,2.87573662030331,"Common Kestrel"
11.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013.5,0.218275609082409,0.359069966694526,0.577390180487332,-0.0272733418983373,0.0182255965630596,0.0637244551316418,NA,NA,NA,NA,1.10815541000587,1.82294910473914,2.93133096675834,"Common Kestrel"
11.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013.75,0.220887496008767,0.363927354961698,0.582987718902319,-0.0290640737775488,0.0176727338983829,0.0614561734234575,NA,NA,NA,NA,1.12141560265834,1.84760940054311,2.95974890361972,"Common Kestrel"
12,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014,0.224155784245075,0.368877903297288,0.5857599705455,-0.0300171604410843,0.0171068329087032,0.0596960890265896,NA,NA,NA,NA,1.13800825497414,1.87274265727135,2.97382324600366,"Common Kestrel"
12.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014.25,0.22692043985639,0.373048990827249,0.591082358311329,-0.0327611163554037,0.0166568816875601,0.0578200712931797,NA,NA,NA,NA,1.15204403334333,1.89391869810965,3.00084428065635,"Common Kestrel"
12.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014.5,0.230337673926592,0.376798418321142,0.595829335077513,-0.0347637159000547,0.0162379296789195,0.0581269746429968,NA,NA,NA,NA,1.16939286328393,1.91295402862252,3.02494403237269,"Common Kestrel"
12.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014.75,0.233991088933627,0.38076365469498,0.599900730732091,-0.0369104190309083,0.0157123173405438,0.0566494906885512,NA,NA,NA,NA,1.1879407515343,1.93308499129899,3.04561395119624,"Common Kestrel"
13,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015,0.235074612565167,0.384106225905674,0.606333964162213,-0.0396894372910878,0.0153867802821228,0.0573025019516976,NA,NA,NA,NA,1.19344165279948,1.95005476811478,3.0782745973371,"Common Kestrel"
13.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015.25,0.236877990759536,0.388098961339726,0.612354723531049,-0.0405902667758723,0.0149297533449944,0.0583318048738568,NA,NA,NA,NA,1.20259715721327,1.97032533975843,3.10884116908997,"Common Kestrel"
13.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015.5,0.239278180605375,0.39164632379741,0.614584969645972,-0.0420460897624098,0.0147488797763717,0.0573538574610565,NA,NA,NA,NA,1.21478259274539,1.98833481372238,3.12016382354635,"Common Kestrel"
13.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015.75,0.24160595025549,0.395036878270076,0.613593657375809,-0.0432462793423238,0.0144636697496647,0.0580142187839028,NA,NA,NA,NA,1.22660036084997,2.00554819499572,3.11513106674954,"Common Kestrel"
14,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016,0.244542541725623,0.398734583205359,0.620630383471859,-0.0453855121236441,0.0143628903673254,0.0579007247956398,NA,NA,NA,NA,1.24150903405576,2.02432093715351,3.15085556260526,"Common Kestrel"
14.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016.25,0.24518003813661,0.401985207213689,0.6259808389153,-0.0461433651953447,0.0146163053357795,0.0589391503303671,NA,NA,NA,NA,1.24474551613301,2.0408239106001,3.17801909301789,"Common Kestrel"
14.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016.5,0.247521771900908,0.40507236983826,0.631346223684317,-0.0458739453744472,0.0144465333992705,0.060652160602248,NA,NA,NA,NA,1.25663417813519,2.05649701296077,3.20525841757432,"Common Kestrel"
14.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016.75,0.24953839553424,0.408239434398921,0.638842593004301,-0.0470010718274655,0.0142496451144281,0.0628564347060767,NA,NA,NA,NA,1.26687230047335,2.07257576652141,3.24331645920464,"Common Kestrel"
15,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017,0.249916844466299,0.411112690508231,0.645880446761779,-0.0472210888513014,0.0136828163738167,0.0654788551586737,NA,NA,NA,NA,1.26879363393445,2.08716289476377,3.27904668004317,"Common Kestrel"
15.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017.25,0.249300230464378,0.413493120002913,0.654957698067677,-0.0485781726438511,0.0134942082818945,0.0677451857245825,NA,NA,NA,NA,1.26566316899159,2.09924800969603,3.32513064327159,"Common Kestrel"
15.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017.5,0.248766230082197,0.415894724992247,0.661730631859852,-0.050310664396605,0.0133603448382313,0.0709474933668352,NA,NA,NA,NA,1.26295212209566,2.11144062971809,3.35951590168393,"Common Kestrel"
15.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017.75,0.246968092309209,0.418390264557367,0.669575202614693,-0.0513513736924015,0.0131650856471932,0.0730050903321177,NA,NA,NA,NA,1.2538232225844,2.12411014273238,3.39934171436953,"Common Kestrel"
16,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2018,0.246946686723521,0.420810278820985,0.681305455673309,-0.0516403432154478,0.0127240305641818,0.0754651086389418,NA,NA,NA,NA,1.25371454935387,2.13639622412184,3.45889460459986,"Common Kestrel"
16.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2018.25,0.244414183327199,0.423117225652716,0.690723037685727,-0.0547036243855048,0.0127229700744302,0.0788691566067921,NA,NA,NA,NA,1.24085737602475,2.14810827762578,3.5067063802724,"Common Kestrel"
16.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2018.5,0.243959803520982,0.4264888915876,0.701694781627135,-0.0573102985879231,0.0125390415500748,0.0823938870767454,NA,NA,NA,NA,1.23855055190192,2.16522576437651,3.56240842346899,"Common Kestrel"
16.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2018.75,0.2416902026256,0.428512252751769,0.714106763966217,-0.0620438219417901,0.0125383194296558,0.0877602811078515,NA,NA,NA,NA,1.22702809860838,2.17549809223712,3.62542236000442,"Common Kestrel"
17,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2019,0.240421102608266,0.43044079910766,0.724418384550317,-0.0648725136889045,0.0125073482551419,0.0931985900976678,NA,NA,NA,NA,1.22058505141699,2.18528905828556,3.67777304721237,"Common Kestrel"
17.25,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2019.25,0.237893639230328,0.431936248480359,0.741889073540487,-0.0673418850607871,0.0123118689307478,0.0986258252033411,NA,NA,NA,NA,1.20775346557179,2.19288125019245,3.76646934544915,"Common Kestrel"
17.5,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2019.5,0.233886147211777,0.434216323938069,0.759012541154901,-0.0695480887668854,0.0123108136726446,0.105616013616638,NA,NA,NA,NA,1.18740797676715,2.20445688140614,3.85340284825664,"Common Kestrel"
17.75,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2019.75,0.229662863205772,0.437260833444921,0.776088884547704,-0.0688040861102357,0.0123890697692475,0.112485161338327,NA,NA,NA,NA,1.16596694155978,2.21991343972255,3.94009710783701,"Common Kestrel"
18,"kon","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2020,0.225150288184116,0.439968805263686,0.79574286615811,-0.0665684367580494,0.0125013025917275,0.117718643182829,NA,NA,NA,NA,1.14305721543726,2.23366144223059,4.03987768406027,"Common Kestrel"
0,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2002,0.0792649449847882,0.179706438015674,0.375478962416891,-0.0510407150632469,0.00371533249859946,0.0204204754255116,NA,NA,NA,NA,0.386447134088928,0.876138095621141,1.83060454989956,"Common Kestrel"
0.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2002.25,0.0812875579141881,0.180245974376663,0.366643707492859,-0.0485988022049869,0.00388364155737286,0.0207955406293994,NA,NA,NA,NA,0.396308151088155,0.878768543172462,1.78752927942543,"Common Kestrel"
0.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2002.5,0.0833213255291753,0.180942527053248,0.362232447009386,-0.0451581521750677,0.00411230765565151,0.0211549216677515,NA,NA,NA,NA,0.406223551475622,0.882164505733969,1.76602268566087,"Common Kestrel"
0.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2002.75,0.0845675985436008,0.181511268027608,0.358656641341236,-0.0412433112236335,0.00434919092892616,0.0215001638077111,NA,NA,NA,NA,0.412299612397755,0.884937337023044,1.74858925587951,"Common Kestrel"
1,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2003,0.0863225514631169,0.18272076290219,0.353746392629521,-0.0382411065655008,0.00472342222543332,0.0216066336165138,NA,NA,NA,NA,0.420855683764967,0.890834090349081,1.72464990232706,"Common Kestrel"
1.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2003.25,0.0881662706783235,0.184085084286908,0.351193177815999,-0.0350659988547566,0.00508103671463533,0.0219888915123367,NA,NA,NA,NA,0.429844525010211,0.89748568254033,1.71220199679217,"Common Kestrel"
1.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2003.5,0.0903769404228224,0.185509156343998,0.348606093097503,-0.0329576120242925,0.00549024889051619,0.022624144496268,NA,NA,NA,NA,0.440622391409319,0.904428582271154,1.69958896242623,"Common Kestrel"
1.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2003.75,0.0924190477403469,0.186323424960137,0.342762100764345,-0.0315713726947095,0.00591644960593052,0.0234008516032114,NA,NA,NA,NA,0.450578451058523,0.908398455373895,1.6710972491068,"Common Kestrel"
2,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2004,0.0945466428161018,0.188042094851446,0.33885971032116,-0.0284425860169121,0.00642247357698911,0.0246633881618857,NA,NA,NA,NA,0.460951296452978,0.916777633004926,1.65207159276964,"Common Kestrel"
2.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2004.25,0.0964943793691426,0.189607320539569,0.337135988490778,-0.0268596206500146,0.00696147517617596,0.0262040545092046,NA,NA,NA,NA,0.470447262280335,0.924408711049497,1.64366778498998,"Common Kestrel"
2.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2004.5,0.0991387152147714,0.19144655978585,0.334962505824342,-0.0247176893372197,0.00745461041583295,0.0275920397528259,NA,NA,NA,NA,0.483339417940166,0.933375710720856,1.63307121991827,"Common Kestrel"
2.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2004.75,0.101798978577834,0.193586739643565,0.331846762083386,-0.0220588660613946,0.00790932672800615,0.0288968820246621,NA,NA,NA,NA,0.49630922638165,0.94380991177414,1.61788076921552,"Common Kestrel"
3,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2005,0.103888660377492,0.195534262978888,0.331309478991753,-0.0192770486276556,0.00833544568326627,0.030233196106233,NA,NA,NA,NA,0.506497229953598,0.95330483808301,1.61526130722011,"Common Kestrel"
3.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2005.25,0.106523780234242,0.198103164343469,0.333810386886843,-0.0173708746747242,0.00872933516304908,0.0321569304486957,NA,NA,NA,NA,0.519344454118294,0.965829221595668,1.62745419638269,"Common Kestrel"
3.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2005.5,0.109611772370218,0.200341915626876,0.333337852308613,-0.0155536791865141,0.00913771716820611,0.0329790306613647,NA,NA,NA,NA,0.534399605058802,0.97674399631199,1.6251504083267,"Common Kestrel"
3.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2005.75,0.112628967887558,0.20244591085188,0.333556123869148,-0.01408420827885,0.00946866807863267,0.0336521612227143,NA,NA,NA,NA,0.549109595217581,0.987001783345032,1.62621456624718,"Common Kestrel"
4,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2006,0.115899807127023,0.205112001080458,0.333773362729655,-0.013391143950249,0.00975662081376116,0.0339381778708611,NA,NA,NA,NA,0.565056196207456,1,1.6272736893573,"Common Kestrel"
4.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2006.25,0.11889331768801,0.207602191509614,0.334516832793091,-0.0127745311682484,0.0100741458644582,0.0345941722578874,NA,NA,NA,NA,0.579650713082228,1.01214063738854,1.63089839224898,"Common Kestrel"
4.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2006.5,0.121171516605548,0.210398935198817,0.334925720367133,-0.012135590871605,0.01038472110651,0.0354844638552828,NA,NA,NA,NA,0.590757810207392,1.02577583998259,1.6328918766472,"Common Kestrel"
4.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2006.75,0.12381764881539,0.213579781461266,0.33726155138434,-0.012149632623637,0.010495657326165,0.0364274501434558,NA,NA,NA,NA,0.603658723834596,1.04128369055054,1.6442799524541,"Common Kestrel"
5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2007,0.12741858733199,0.216147065488222,0.338762480725826,-0.011429419433176,0.010638234956839,0.0364784942999754,NA,NA,NA,NA,0.621214685931555,1.05380018891939,1.65159756104637,"Common Kestrel"
5.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2007.25,0.13013927759389,0.21893936847354,0.339868008424562,-0.0114075127656543,0.0107323534717652,0.0369683152380423,NA,NA,NA,NA,0.63447909877707,1.06741374137176,1.65698743434932,"Common Kestrel"
5.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2007.5,0.133236782842299,0.221622921894928,0.342409153300392,-0.0107321485026957,0.0108722371748582,0.0371604763207134,NA,NA,NA,NA,0.649580629804471,1.08049709781727,1.66937649428946,"Common Kestrel"
5.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2007.75,0.135869941474972,0.224612590093506,0.346417851700402,-0.00996165104465846,0.0110904728901906,0.0376971694205294,NA,NA,NA,NA,0.662418292246464,1.09507288169549,1.68892044285851,"Common Kestrel"
6,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2008,0.138314263564398,0.227471778101837,0.350061658536089,-0.00935966091932666,0.0112345744361642,0.037318836162592,NA,NA,NA,NA,0.674335303813562,1.10901252439445,1.70668540452088,"Common Kestrel"
6.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2008.25,0.140565704553051,0.230434400144921,0.354008928239758,-0.00909149862286796,0.0113337302812266,0.0375223466596783,NA,NA,NA,NA,0.68531194573014,1.12345644784836,1.72592986453724,"Common Kestrel"
6.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2008.5,0.143313755279032,0.233476021479082,0.357548575386191,-0.00922828228809569,0.0114432460025793,0.037108902774502,NA,NA,NA,NA,0.69870975137537,1.13828552327125,1.74318700759951,"Common Kestrel"
6.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2008.75,0.146467238039549,0.236241106918632,0.361369367187571,-0.00959762360071281,0.0117431736866569,0.0376255313827427,NA,NA,NA,NA,0.714084194332905,1.1517663797057,1.76181483913181,"Common Kestrel"
7,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2009,0.149485225368807,0.239862607155006,0.36521208385633,-0.00956285488135089,0.0118126377052219,0.0386371025338436,NA,NA,NA,NA,0.728798044879728,1.16942258810549,1.7805495628365,"Common Kestrel"
7.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2009.25,0.151892095021535,0.242925541379676,0.369443955775986,-0.00915747114138554,0.0119408754410688,0.0384406142460921,NA,NA,NA,NA,0.740532461393875,1.18435557207783,1.80118156826458,"Common Kestrel"
7.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2009.5,0.154369851108408,0.246088795217157,0.372462968797188,-0.00894993558783752,0.0119711264129352,0.0388098803432435,NA,NA,NA,NA,0.752612476574954,1.1997776527987,1.81590041945466,"Common Kestrel"
7.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2009.75,0.156000151038918,0.249240234403702,0.376801005623154,-0.00871023249950087,0.0119892089832374,0.0385265392601891,NA,NA,NA,NA,0.760560816613185,1.21514213254608,1.83705001968826,"Common Kestrel"
8,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2010,0.158923824244913,0.252266148092877,0.379437944809934,-0.00889584302232738,0.0120510174056454,0.0382489817866149,NA,NA,NA,NA,0.774814849485927,1.22989462715018,1.84990611378753,"Common Kestrel"
8.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2010.25,0.161737406505288,0.255599946524691,0.382527315579768,-0.00922465974861897,0.0120578070261779,0.038153508805025,NA,NA,NA,NA,0.788532146599476,1.24614817845021,1.86496798609905,"Common Kestrel"
8.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2010.5,0.164879896270588,0.259042154766761,0.387200869477555,-0.00998672264906908,0.0120201131303954,0.0380514784617536,NA,NA,NA,NA,0.8038529944716,1.26293026932709,1.88775336127538,"Common Kestrel"
8.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2010.75,0.168363605686947,0.262467643458732,0.390497171918026,-0.0108444361541712,0.0119616200529304,0.0380387614191818,NA,NA,NA,NA,0.820837419556468,1.27963084595803,1.9038241051768,"Common Kestrel"
9,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2011,0.169485288868905,0.265522980950364,0.39435665004429,-0.0104848840312005,0.0120323966250335,0.0376935354060026,NA,NA,NA,NA,0.826306057062074,1.29452679293109,1.92264054744216,"Common Kestrel"
9.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2011.25,0.171905528114412,0.268564068350691,0.399449634546005,-0.0111440361039855,0.011789026771597,0.037096493811603,NA,NA,NA,NA,0.838105655490041,1.3093532652209,1.94747080834785,"Common Kestrel"
9.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2011.5,0.173840599960675,0.271758633468014,0.402905699983808,-0.0117855182319923,0.0115918608573073,0.0369214014056124,NA,NA,NA,NA,0.847539875994305,1.3249280004899,1.96432045839074,"Common Kestrel"
9.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2011.75,0.176546804677947,0.274640812218677,0.406979348440668,-0.0120625605910807,0.0114597619055301,0.0368982922750588,NA,NA,NA,NA,0.860733666230937,1.33897973191215,1.98418106350113,"Common Kestrel"
10,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012,0.178063122894618,0.277282323460178,0.412463919041223,-0.0128275919746151,0.0112278900070428,0.0365183806297492,NA,NA,NA,NA,0.868126301516459,1.35185811653902,2.01092045745011,"Common Kestrel"
10.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012.25,0.181034105095039,0.280707760958248,0.41407997818219,-0.0136169589350782,0.0109274403976845,0.0360907282523637,NA,NA,NA,NA,0.88261098395713,1.36855844357999,2.01879936815477,"Common Kestrel"
10.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012.5,0.182926627792273,0.283634921971865,0.415815512056045,-0.0139943392704484,0.0107870615156935,0.0360523200505502,NA,NA,NA,NA,0.891837760972928,1.38282948085814,2.02726076419554,"Common Kestrel"
10.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2012.75,0.185011111641171,0.286365697343653,0.420906171169294,-0.0146427394812632,0.0106254752962887,0.0359874543582467,NA,NA,NA,NA,0.902000422533041,1.39614306249844,2.05207968793687,"Common Kestrel"
11,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013,0.186662812688294,0.288757945985145,0.425502075597915,-0.0155810336908285,0.0105254240864716,0.0354595057599077,NA,NA,NA,NA,0.910053101256972,1.40780619595182,2.0744864920459,"Common Kestrel"
11.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013.25,0.188477153673225,0.291348156479387,0.429022309080001,-0.0160328852018277,0.0103419300145902,0.0346657195168243,NA,NA,NA,NA,0.918898712315189,1.42043446967835,2.0916489860177,"Common Kestrel"
11.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013.5,0.19040746461165,0.294072877161245,0.432518226733258,-0.0161158253581262,0.0103334248796605,0.0344710164397188,NA,NA,NA,NA,0.928309721560172,1.4337185323734,2.1086929309592,"Common Kestrel"
11.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2013.75,0.191809672904712,0.296502116143594,0.434794594154367,-0.0160674601650118,0.0101745170749679,0.0343287004610365,NA,NA,NA,NA,0.935146027020972,1.44556200798454,2.11979109883391,"Common Kestrel"
12,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014,0.19301408885356,0.298643956993703,0.437720732626946,-0.0158532915396081,0.0100608796246848,0.0340900953697959,NA,NA,NA,NA,0.941018018628014,1.45600430701544,2.1340571508307,"Common Kestrel"
12.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014.25,0.193812876478949,0.301060495241386,0.438861846469193,-0.0167213745084355,0.010056032006267,0.0334418301062427,NA,NA,NA,NA,0.944912415938661,1.46778586165366,2.13962052028854,"Common Kestrel"
12.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014.5,0.194844614116434,0.30363947652873,0.443686924318202,-0.0162280439704732,0.0101576043266827,0.033903715469491,NA,NA,NA,NA,0.949942534274253,1.48035938867187,2.16314463308346,"Common Kestrel"
12.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2014.75,0.196651415010477,0.306333688337857,0.446027301014915,-0.016778255660585,0.0103292164485569,0.0343462509100334,NA,NA,NA,NA,0.958751384485484,1.49349470886247,2.17455487082862,"Common Kestrel"
13,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015,0.198376169169314,0.308442159431891,0.448507341114233,-0.0171051061017419,0.0104282685220447,0.0354640793627514,NA,NA,NA,NA,0.967160225263943,1.50377431748082,2.18664602145,"Common Kestrel"
13.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015.25,0.200526450374194,0.311222014620382,0.450835652418593,-0.0171084187828019,0.0105929474814026,0.0362586082380129,NA,NA,NA,NA,0.977643674274985,1.51732718212963,2.1979974357607,"Common Kestrel"
13.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015.5,0.202505131626354,0.313320699625224,0.455465868675284,-0.0169541911203275,0.0107842279675752,0.0372494351451313,NA,NA,NA,NA,0.987290507428272,1.52755907979426,2.22057152324608,"Common Kestrel"
13.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2015.75,0.205318148646443,0.315405141679058,0.460242936282451,-0.0175591362908956,0.0111060325871937,0.0379219717729501,NA,NA,NA,NA,1.00100504877773,1.53772153758734,2.24386156762185,"Common Kestrel"
14,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016,0.207757368497201,0.318608748365802,0.467193056857741,-0.0177897028075039,0.0114998654272835,0.0389642670038381,NA,NA,NA,NA,1.0128971849663,1.55334035398945,2.27774608212456,"Common Kestrel"
14.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016.25,0.209278001683169,0.321436724753635,0.471775673578883,-0.0180948022782956,0.0118775342286548,0.0410341032398842,NA,NA,NA,NA,1.02031085738897,1.56712782801795,2.30008810354213,"Common Kestrel"
14.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016.5,0.211101258443558,0.324124234466923,0.475690816381507,-0.0175624589788537,0.0121065627034511,0.0430976469306121,NA,NA,NA,NA,1.02919993628628,1.58023047291016,2.31917593254288,"Common Kestrel"
14.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2016.75,0.212672684057212,0.326947951122715,0.481428458547562,-0.0173706314313543,0.0123473694013665,0.0449814948794702,NA,NA,NA,NA,1.03686124135558,1.59399717910443,2.34714914783906,"Common Kestrel"
15,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017,0.214552342286014,0.330008887561263,0.486867341555633,-0.0174121177873576,0.012606934661763,0.0476788622023744,NA,NA,NA,NA,1.04602529913329,1.60892042310002,2.37366579717904,"Common Kestrel"
15.25,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017.25,0.215791372111334,0.3325388828342,0.492250854877164,-0.0181797239710985,0.012883264846747,0.0503263463724618,NA,NA,NA,NA,1.05206604671897,1.62125512443202,2.39991249797262,"Common Kestrel"
15.5,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017.5,0.218228747158004,0.335596874058598,0.49851895064692,-0.0196322825923717,0.0130674584623847,0.0522516682655432,NA,NA,NA,NA,1.06394918877711,1.63616400937435,2.4304718788803,"Common Kestrel"
15.75,"overall","none",0.00128098187283519,0.00360853318022807,-0.00151507504797013,2017.75,0.218661176288566,0.339253262896114,0.50629120791208,-0.0204239328255862,0.0134272209255382,0.0547620700203505,NA,NA,NA,NA,1.06605744732993,1.65399031314134,2.46836462637542,"Common Kestrel"
